,cif,pld,lcd,asa,av,psd mean,psd std,n_paths,paths mean,paths std,xdim,ydim,zdim,n_channels
143,"CANff-[1,0,0]-L-0.081993_0-U-0.922017_0-ss-16.8166474188",2.3359375,6.118823051452637,4334.550000000001,2731.7390000000005,1.145829677581787,0.6220383644104004,3784.0,1.6031635927830261,0.2629976905130889,24.8,10.6,18.5,1.0
144,"CANff-[1,0,0]-L-0.081993_0-U-0.922017_0-ss-27.4097978015",2.1953125,6.118823051452637,6856.960000000001,4279.396000000001,1.1281312704086304,0.6215725541114807,5016.0,1.4294893500828993,0.15217924341385322,24.8,10.6,29.1,1.0
145,"CANff-[1,0,0]-L-0.081993_0-U-0.922017_0-ss-6.22349703612",2.7578125,4.4721360206604,1861.3400000000004,1169.6770000000004,1.1006419658660889,0.5554412603378296,3960.0,3.4120925207762998,1.2085348057154195,24.8,10.6,7.9,1.0
146,"CANff-[1,0,0]-L-0.922017_0-U-0.081993_0-ss-14.9710452002",2.3359375,6.57571268081665,3514.4000000000005,2402.7280000000005,1.1514334678649902,0.6911235451698303,609.0,1.744969427700614,0.39560694643527256,23.3,10.6,16.7,1.0
147,"CASff-[0,0,1]-L-0.157073_0-U-0.657024_0-ss-24.8852011796",1.9140625,5.495452404022217,7499.9000000000015,4234.115000000001,1.1282286643981934,0.505984902381897,648.0,1.7548887296152127,0.11485535586054453,10.5,28.0,26.8,1.0
148,"CASff-[0,0,1]-L-0.157073_0-U-0.657024_0-ss-41.4767953596",1.9140625,5.495452404022217,12294.740000000002,6758.029000000001,1.10092294216156,0.48465073108673096,612.0,1.598013703404496,0.05029535745731023,10.5,28.0,43.4,1.0
149,"CASff-[0,0,1]-L-0.157073_0-U-0.657024_0-ss-8.29360699957",1.9140625,5.495452404022217,2704.9600000000005,1710.2610000000004,1.2542986869812012,0.5757351517677307,720.0,2.871571885813522,0.9902013720703926,10.5,28.0,10.2,1.0
150,"CDOff-[0,1,0]-L-0.079047_0-U-0.921136_0-ss-18.2824806517",1.3515625,7.113367557525635,7431.290000000002,4982.115000000002,1.1477265357971191,0.6328495144844055,969.0,1.8442746852576652,0.21333624556852887,15.2,28.1,20.2,1.0
151,"CDOff-[0,1,0]-L-0.079047_0-U-0.921136_0-ss-36.5632429117",1.3515625,7.113367557525635,14597.520000000002,9241.201000000003,1.11687171459198,0.6068603992462158,741.0,1.627682198139428,0.06339558275028494,15.2,28.1,38.5,1.0
152,"CDOff-[0,1,0]-L-0.079047_0-U-0.921136_0-ss-54.8440051717",1.3515625,7.113367557525635,21761.290000000005,13499.805000000004,1.1081647872924805,0.5975803136825562,798.0,1.581775673129112,0.040923678250111756,15.2,28.1,56.8,1.0
153,"CFIff-[0,0,1]-L-0.033846_0-U-0.966198_0-ss-21.2284480208",1.9140625,7.599999904632568,5911.4000000000015,3570.0120000000006,1.1292505264282227,0.6429473757743835,1023.0,1.6730527151321564,0.1943064904806878,26.7,10.5,23.2,1.0
154,"CFIff-[0,0,1]-L-0.033846_0-U-0.966198_0-ss-46.8769854408",1.9140625,7.599999904632568,12322.440000000002,7523.124000000002,1.1238335371017456,0.6878208518028259,961.0,1.5125511812330619,0.06601895266158529,26.7,10.5,48.8,1.0
